Date,TM,MITSUB,HMC,1JP.F,NPEXY,ITOCY,NSANY,SFTBY,HTHIY,JXHLY,SNE,AONNY,PCRFY,MARUY,DCNSF,MITSY,SVNDY,TYHOF,MUFG,TOELY,NISTF,SMFG,MSADY,TKOMY,DNZOY,SOMMY,KDDIY,MIELY,DWAHY,MHVYF,ASEKY,CAJ,FJTSY,MFG,MTLHY,IDKOY,JFEEF,SZKMY,TOSBF,BRDCY,NHOLF,SSUMY,MZDAY,KAEPY,MAHLY,SMTOF,FUJHY,CHUEF,EJPRY,NEC1.F
2020-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-03,-1.0475252011038534,,-1.7807336915633705,1.1975938960675212,0.0,-0.5796527830626185,-0.687284547649918,-1.4097244958517932,-1.2060841947345278,-2.0652187378123616,-1.4190522965799008,0.0,-1.052638682117432,0.0,0.0,-0.7960552766907023,-0.7034650263606954,0.0,-0.5504488467178617,-1.367890608968394,0.0,-0.9370813679709066,-0.7854951051013579,-0.8355612988271119,-1.5223976295063348,-1.398601220359551,-0.4672840516363764,-1.556276573436394,-0.6424588728456795,0.0,0.0,0.03628739504135213,-0.8937936278973707,-0.3236257004670879,0.3723550971408769,0.0,0.0,-0.52172911307707,0.0,-0.8583646432332414,0.0,-1.5467370872598438,-0.9411744244693987,0.0,0.0,0.0,-0.8032069933521784,0.0,-0.9940387806767709,-1.621619870734135
2020-01-06,0.0142118116043414,,-0.2843898316131131,-1.1834213146386467,0.0,0.6046180457119249,0.0,-2.3985269728323844,1.481568039080266,5.105440652850863,1.5129228829586048,0.0,0.638302225403896,0.0,-0.9365503095088329,1.7631060909473182,-2.0163516044850103,0.0,0.0,-0.9124149338420996,0.0,-0.40540813748125976,0.5481160913716587,0.05379079558982332,-0.7067151163989083,0.664891107634014,0.46947784674015897,0.588234705254133,1.7458730270605651,0.0,0.0,1.0155939754065062,0.9018543445619812,0.6493528737202561,0.0,0.0,0.0,-0.9565560025121653,0.7359363248353079,0.8116814442476139,0.0,1.8442644903626126,0.0,0.0,-2.4877805395701142,-0.5648077373607935,-0.16194682215440237,0.0,-0.4016024893679684,3.2966920214774307
2020-01-07,0.5256740494333073,1.1962501098558762,0.5704087297720132,1.796404839152987,0.0,0.21463489434374122,0.8650469218471352,0.5198504807717491,-0.44383109270854737,0.0,1.577195725145906,0.0,1.2684972714653786,0.0,0.0,0.17492201292142776,1.1123532958283633,0.0,-0.9225197718074196,0.40515901912824653,0.0,-0.5427378141757142,0.7268217480323634,0.5733741730561678,-0.1334457232488298,-0.8806574470820757,0.0,0.036552781270688534,0.09533138540281176,0.0,-0.42451573456233815,0.46678911702559883,1.7875872557947414,0.3225817430415906,0.0,0.0,-4.064415142037137,0.4904196153651116,0.0,-0.16101678014630774,0.0,-0.40241641822169943,0.47506419224865937,0.0,0.0,0.0,-0.892132748412846,0.0,0.2688145588722012,3.19149362005196
2020-01-08,-0.24732709820870033,-1.5590146389906256,-0.2835901925447293,-1.1764782440291288,0.0,0.3855220265262556,0.1715305147976406,0.517152992506586,-0.30501718489278845,1.5839405055126623,0.37037566331563837,1.157182414825316,0.20877982427698122,-0.2780370335324334,0.0,0.6374858963873398,-0.22002747738018633,0.0,-0.1862072585079756,-0.25678483246867806,0.0,1.0914057998905793,1.262783563892683,-0.7482645515205266,0.44543078723492957,0.17769120436309058,0.0,0.949939779588105,-0.09524059122772856,0.0,0.0,0.42887762596889156,1.8594969326643715,-0.643088998382889,0.0,0.0,0.0,-0.8982028415628401,0.0,-0.10753151299626945,0.0,-0.4040423509786063,-0.472818003220852,0.0,0.0,0.0,0.24550054658002224,0.0,0.3351238113342242,2.5773193284331364
2020-01-09,-0.46047631474602396,1.0093884738478416,-0.3554821279266172,-0.0,0.0,1.322813170333293,0.8561594621799711,2.3854083744340944,-0.20005114830125253,0.0,0.8089698595416164,0.0,0.0,0.0,0.0,0.24787086115307175,2.9217235457541397,0.0,-0.37313675522080453,2.9790363737142367,0.0,-0.2699073495346154,-0.3562894198881265,0.23334680257703008,-0.7538881480045292,-1.2860278882761929,0.40053937997249817,0.9048122887050827,-0.6037468360082494,2.054621583520946,0.0,0.106756347158249,2.2819581362280146,0.3236257004670879,-0.5829366903520985,-2.8571384343481583,0.0,1.1087661138074516,0.0,-0.75349962975426,0.0,-1.4198785381310224,1.9002333593219716,0.0,0.0,0.0,0.0,0.0,-0.20040526383498014,3.0150792830449533
2020-01-10,-0.5551189674857943,-0.1722915495037975,-1.1059653337573236,-0.595228103069014,0.0,-1.20025554192414,-1.8675663696216673,2.2384629467064476,-2.4879133765943457,0.0,-0.2393418019583785,0.0,-0.83333889809942,-0.31863807538464173,0.0,-1.392885764007973,1.6068545153128615,0.0,-1.6853996638358755,0.8035706492531509,0.0,-0.947219010312513,-0.8343300937018847,-1.7191915284964359,-1.69793487901332,-0.4941650242384246,-0.39894146231289696,-1.255374200627987,-0.7992349626129085,0.0,0.0,-0.8176293140404719,0.7436790103188305,-1.2903190572153604,0.0,0.0,0.0,0.32568876133559843,1.0812322010203868,-1.4099761568983145,0.0,0.34294167026693145,0.4662052054125153,0.0,0.0,0.0,0.0,0.0,0.2008076930219818,0.4878088905104446
2020-01-13,0.5939955137183699,,1.1544056188639356,-0.5988016130510014,0.0,0.2983870512957031,-0.6920490871662418,0.8042945769711211,0.7738780066931408,0.0,1.100766998518614,-3.3841725785211954,0.7352939676061727,0.0,0.0,0.47642361877943235,0.26357553637448394,0.0,1.142855325802336,0.9034548896194009,-2.351408233080737,0.9562770483053163,0.36058349157316344,1.6763792987510309,0.6363603979128659,-0.22572400623954744,0.06675764438918928,0.9807388848509785,-0.2900369228814511,0.0,-3.8369195998244074,0.5376359802669007,0.0,-0.65359697237512,0.0,0.0,0.0,-0.22635270586471218,0.17347176552831214,0.4400416859188896,0.0,0.2050523796803035,0.6960570108192962,0.0,-0.2733522977310283,0.0,0.24489143193828802,0.0,0.2003988284198093,-0.0
2020-01-14,-0.1351726268469808,,-0.5706190430918593,0.6024088469436621,0.0,-0.6162403887368961,-2.613233876506829,1.0638278875507554,-0.1559808645368688,0.0,1.1585653501731166,3.8480501185711744,0.5213748812709162,0.4928043974250926,0.0,-0.6100483465507436,2.418506076022708,0.0,-0.753291402130835,1.4571655984476914,0.0,-1.7591257915985883,-0.47903890090509976,-0.07168374942557974,0.04516500774709001,-0.36199306764888417,-0.9339511058773717,0.0,1.163534951622826,0.0,0.0,-0.3565072754594569,0.19685489376447207,-0.9868373793824621,-1.039444262159737,0.0,0.0,0.46567570091795346,0.0,-0.8214607304659073,0.0,0.06821538274933225,-1.1520796976141354,0.0,0.0,0.0,-1.3029284188577093,0.0,0.26666404626851214,-0.0
2020-01-15,-0.7195177473041457,-0.9631855308184282,-0.9684284116311549,-0.0,0.0,-0.4062359734484008,0.7155628043142406,-0.9210541593543268,-1.225811253141234,0.0,-1.2005005150029275,0.0,3.008303949854884,0.0,0.0,-0.8118750077546527,-0.7186838853849414,0.0,-0.18974990857699214,-1.124767664839401,0.0,-0.6887098244101096,-0.24067824810616198,-0.5559493237721735,0.722349009162549,-0.5449623273195867,0.13467755707749113,-0.5035905338328311,0.031949720468004796,-0.7645329568349637,0.0,-0.0715551698766561,-0.7367484121042472,-0.3322270239734779,0.0,0.0,0.0,1.9312986680854671,3.896106057059692,0.3313015655243783,0.0,0.06816888108620828,-0.23308537285906228,0.0,0.0,-2.2893116526641193,0.0,0.0,-0.46542097057759285,-1.4563158354398893
2020-01-16,0.5310038065915392,-0.2605153386703876,0.10864683677834798,-1.1976125561364677,0.0,0.3864240504822281,0.8880943673421268,-1.32801255329081,0.8273492422079193,0.0,1.42459732118973,0.0,2.215503841544118,-2.1073517997679874,0.0,0.005637859991675348,0.3102355747055541,0.0,0.3802306214049126,0.4200260387901529,0.0,0.13869033779917772,-0.12062945290703771,0.16230472712517752,0.627526838905897,-0.5022794126066576,-0.13449642058389208,0.5061394039591673,0.447146989030535,0.0,0.0,0.03580668035850527,0.1484471512404959,0.0,0.0,0.0,0.0,2.7837732222754337,-0.05556270316181036,-0.16510379131681643,0.0,0.6130819529279395,0.7009243303604581,-4.607510239272831,0.0,-1.0526312702916385,3.1353177399653367,0.0,0.13359278353136073,0.49261489553540894
2020-01-17,-0.04284432677373573,0.679092917367206,0.5065173387125148,1.8181795861700873,0.0,-0.021386289225013302,1.056337052691263,-0.3140541445835019,-0.5792201655785907,0.0,-0.19278384576617422,0.0,1.3793100808412588,1.435141196264662,0.0,0.5231374859997202,0.0,0.0,0.946961912288177,-0.8016803783217459,0.0,0.0,0.06038166693080447,-0.01801007613051521,1.024494275544775,0.6424958661391859,-0.13468410022266325,3.5251897061032462,0.44515027964155146,-0.28248174468404674,0.0,0.21474233179018645,-0.8893341045777399,0.33333445110024656,0.5655764203952799,-1.470596756721063,0.0,3.6555925917905614,0.0,0.2756351695072553,0.0,0.6093328882337755,5.336429460773048,-0.8944527884686042,0.0,1.235421562283207,3.1999919631199942,0.0,0.26684838312539627,-1.960786724770933
2020-01-21,1.6709684617095881,0.4842536269795674,-0.683948568104653,-1.1904654806375055,0.0,0.620326730880875,0.08711001115499933,-0.7200650133995599,1.0680870951282178,-8.523898629441385,-0.48290639831959054,0.0,-2.2351712733946147,0.0,0.0,0.9681073732629412,-0.773190225623854,0.0,-0.9380786646268593,-1.0716731192867825,0.0,-0.5540135326444392,-0.06034522947533405,-0.8643945352273039,0.0881878750717786,-0.45599459777326573,0.2022920624329324,-1.2856217213905765,0.85469853132516,0.0,0.0,0.10714455630890646,-0.8973142260149719,0.0,-1.606850643736504,0.0,0.0,1.094398854281959,-6.78154228633029,-0.10995525940069066,0.0,1.2786086812431576,-2.4229156653811135,-1.0830358329944834,0.0,0.0,1.2403145471897399,0.0,0.4657370385903391,1.0000012542258703
2020-01-22,-0.5759371891307004,-0.4991392545585371,-0.5436701174678445,0.6024088469436621,0.0,-0.10629494373564603,-0.6962569651841637,-0.09065659637832647,-1.345018462205766,0.0,0.3465993449596206,0.0,1.1928412339855428,-0.20021337743063528,0.0,-0.5182110254928407,0.41558470253790997,0.0,0.18939052258802344,1.0477757525245717,0.0,0.0,0.6038639070682097,0.908265174987503,-1.8942787584835332,0.2748482791194027,0.20189020653990616,1.0559660572705516,1.3496594962362407,0.0,0.0,-0.42811259052834605,1.307852895926742,1.3288999442837446,0.0,0.0,0.0,-1.2232749606189146,0.6261069667206626,-0.7154533123049556,0.0,0.39866648733655935,-1.354393343929635,0.0,0.0,0.0,-1.2251192153414432,0.0,-0.06622451488627654,3.4653473884816948
2020-01-23,1.0596224547146755,-0.968683772419242,-0.10933405352564049,-0.0,0.0,1.1279004888476911,-0.5258498400066978,-1.2704223356329793,0.0,0.22726699271821194,0.2901293694910362,0.0,0.4911481040143219,-1.0030751778449079,0.0,0.4679906161094193,-0.724260801500751,0.0,-0.5671068205410751,0.4393668617506893,0.0,-0.2785534092775216,0.24010040690527548,-0.09000619994537111,-1.392012011419371,0.13705190717768181,0.13431576191518105,1.1494271561582068,-0.49551032540840373,-0.9786269730064606,0.0,0.4299532746304278,-0.6951356392101137,-0.32786996025433496,0.0,0.0,0.0,-1.8685944065822284,0.0,-0.2771737842084098,0.0,-0.3970834486998328,-0.2288296232480884,0.0,0.0,-1.6271268734703852,-0.6976633605240646,0.0,-0.13254318586551103,-0.4784728236731161
2020-01-24,-0.2097024368341565,0.6637530269677394,-1.8971154773159151,-0.5988016130510014,0.0,0.7154881844714548,-1.5859057191721107,-1.424633839825338,0.03651264776418529,-0.22675166103723401,-0.978095992265624,0.0,0.19550474852179858,0.054040816448059414,0.0,-0.3743053195970535,-0.10422353666678724,0.0,-1.3308025075636796,-0.2974652294282927,0.0,-1.1173190906865365,-0.2994124873088125,-1.7297304485711218,-1.730409031452136,0.41058412771048225,-0.20120665340712107,-0.27548517484831764,-0.31124375348547145,-0.05201948570470214,0.0,-0.8205531731494473,0.20000458739378532,-2.3026313134484377,0.0,0.0,0.0,-2.9400327640941026,0.0,-1.2229005776269353,0.0,0.26577765822437693,-2.0642239940722504,2.1897789400062018,0.0,0.0,-1.9516010009904037,0.0,0.7299326534172594,0.4807731927439012
2020-01-27,-1.190810968345596,-1.1799371794319402,-1.5991125056983884,0.6024088469436621,0.0,-0.6895186962910351,-2.775294695607123,-3.869459599991343,-1.9469416822904824,-0.795467968371973,-0.7929886295679817,0.0,-1.2682870619558027,0.0,0.0,-0.8404832809371366,-0.10433227545415047,0.0,-0.5780337524257001,-3.00105137967114,0.0,-0.4237247060068999,-0.720710393052615,-0.2200265467740883,-2.08527474428796,-1.9990941872185013,0.3360248712864563,-2.5897820272278547,-1.030280699652767,0.0,0.0,-0.7913678311431962,-2.345307763814885,0.33670147716245374,0.24496591500265727,0.0,0.0,0.6357367067856411,0.0,-0.45019459574829523,0.0,-0.7289609146693233,-1.8735321376668637,-0.17856762822626254,0.5938808416716994,0.0,0.07960801876015809,0.0,-0.7905124041735114,-0.9569323116115777
2020-01-28,1.077558967213353,-0.7199325902765182,0.11338347121115598,-1.1976125561364677,0.0,-0.9257277774002799,1.289137640411204,2.861287906105949,0.2606164533770198,1.145480387011954,0.9956526179603656,0.0,1.3833989059961544,0.0,0.0,0.6679774708569624,0.9921665535430215,0.0,0.9689938524385423,1.411249610897058,0.0,0.5673797012789156,1.2099078351372654,1.341422570487804,-0.23661934187796846,0.27816124646519375,0.6028113363544608,0.7444243838111734,0.8832792965977112,0.0,0.0,1.2690392679345373,1.7373485116426164,1.006714807858596,0.0,0.0,0.0,2.217578957314939,-1.2148118486862942,0.39569896425189,0.0,0.33377779892099363,2.1479753180418286,0.0,-4.405088854403502,0.0,1.5910936992087028,0.0,0.4648028579554534,0.4830822581584424
2020-01-29,-0.7223945580720983,0.31836327690853505,0.22649550100364768,-0.0,0.0,0.6158478375171141,-0.6363608620383684,1.4615854237610062,-0.16091371128148732,0.0,-0.3054562746456618,0.0,-1.5594552060036853,0.0,0.0,-0.2983220150662833,-1.1375371050104535,0.0,-0.3838796736593969,0.8206894752239717,0.0,0.28208236888741156,-0.3586320501794972,-0.25385367702191036,-1.0910859133291877,-0.5085492004230809,-0.3328928099901233,1.0204050208265953,-0.5003136190490839,0.0,-7.841511564028856,-2.721092171887931,-0.20089899201023645,-1.3289080958938966,-0.4072858669936015,0.0,0.0,0.43960702537961094,0.0,0.6756721419503132,0.0,0.19960176171298513,-0.46729440030782227,3.398932828969637,0.0,0.0,-1.7227872981369703,0.0,-0.26437282069116,0.9615396855631564
2020-01-30,-0.3320351672233684,-0.916791332062202,-0.5272976329903474,-0.0,0.0,-0.9919859610186189,0.36596487407312867,-2.6487018838026346,-2.801882149273948,0.0,-0.9192298363640127,0.0,0.2970268940801865,-1.849850437104139,-5.3369917547729315,0.15381100189612368,1.3598260147504837,0.0,0.7707179769736344,-1.4864598530901114,0.0,0.9845285200766178,1.499698089487754,0.5453595991558574,1.1031219212184484,0.9758308694720975,0.5344049038500857,-1.0797591562882756,-0.5028293427313667,-3.7210480151743366,0.0,-2.502754902253668,3.4725711010293607,0.6734029543249537,0.0,-5.298508850659895,0.0,1.6036967036803702,0.0,0.27965413363766284,0.0,-0.332004741585899,-1.1737149482981035,0.0,0.0,0.0,1.2748972337510034,0.0,-0.6626967766105095,-5.238098524552567
2020-01-31,-1.587757466783016,0.46263708270423887,-3.0670173203231976,-0.0,0.0,-0.5755668281463514,-1.8231522734438916,-2.625297848567754,-4.846944298597394,-2.8312526425885127,-1.3494437682244342,0.0,-1.579458430028331,0.0,0.0,-1.6752357136448874,-1.3931787086164231,0.0,-1.7208478342710634,-0.4849962642744644,-9.23077011402818,-2.228413520533841,-2.6595710252241016,-1.7899132090080139,-2.656551391011844,-1.6106793206069319,0.9966748023307495,-2.429583184609944,-1.2002472174170662,0.0,1.082378103737108,-1.2080050429392437,3.8424089403399044,0.33444928579124755,0.0,0.0,0.0,0.7645258638287449,-4.019189179187201,-1.5058669897175911,0.0,-1.3990674886113483,-0.9501166796609858,0.0,0.0,0.0,-1.7309200925204482,0.0,-3.0687082047217658,2.0100528553633112
2020-02-03,0.05761810060717688,-0.8855833146055779,1.1328047309535025,-0.6060598620567135,0.0,-0.2572874185542948,0.09284377699642014,1.9607839449530067,0.5361892970141483,0.0,0.42747577811853044,0.0,6.419251900595692,0.0,0.0,1.2125173639828752,1.831491677493489,0.0,0.5836662109421271,0.23465400875259243,0.0,1.2820529051852259,1.5786209591534144,1.4543436581282774,-0.9746607167615771,-4.957902287263143,-0.855262792009334,4.511007467178141,0.8312051098328045,0.0,0.0,0.9552950981800706,2.9039800806380267,-1.3333378044009863,0.0,0.0,0.0,0.6037219192113861,-0.15625209263514347,1.0758803080417967,0.0,1.8918899586273752,-1.4388457327933386,0.0,0.0,0.0,0.9607662556945269,0.0,0.27528979687963695,0.49261489553540894
2020-02-04,1.4612662869408222,0.5897016297737597,0.6952485417450096,1.219520189618901,0.0,1.5047300513652309,0.09276650398468672,1.6826919973076633,1.0133449187092902,0.0,3.5754729712550044,0.0,7.8228018029465245,-0.28888912229964364,0.0,-0.8052012137547863,0.9249775022120259,0.0,-0.19342960461609823,3.2234853282366034,0.0,1.4064722906298746,1.135687641303424,1.2883331883634708,1.5748061638628346,2.312998670053747,-0.99535210060718,1.5538705595219315,1.775513928163759,0.0,0.0,-0.18925111302999836,4.278567620994121,1.0135169580565224,0.0,0.0,0.0,-0.6298346073753069,0.0,0.8963646956002516,0.0,1.6578286105488942,3.163012918401191,0.0,0.0,0.0,-0.7137079590896869,0.0,1.2354163713265742,1.9607798934755116
2020-02-05,0.546301296387157,2.0429922421920166,0.9206000894824684,0.6024088469436621,0.0,1.8000845964360073,0.3707132714962466,-0.2364065765000761,0.3827871026036398,1.8648006903513865,-3.4109539605508035,0.0,-1.2237675552293568,0.0,0.0,1.8469263173801824,0.15274837311711323,0.0,1.3565932965364598,-0.9246300275230773,1.7686126027255415,0.13869033779917772,1.359345548322192,1.6839818862445468,2.0348828444755327,0.8657919202665436,2.077744025937239,0.5100272131787053,1.3084151811011173,0.0,0.0,0.5688298559235363,1.8332562258702647,0.33444928579124755,0.0,0.0,0.0,0.5821434412584645,0.9389677009547275,0.6662929761548279,0.0,0.5870805699568005,0.23584563030102074,0.0,0.0,0.0,-0.7987315842466609,0.0,0.8135578829115682,0.9615396855631564
2020-02-06,1.502968327104891,2.22842357330559,0.9121949956057017,2.3952064522040057,-11.616572026760133,0.6032844551611549,0.7386881280667332,9.952613917070718,1.222875161536235,-0.8009176469424433,1.474967359496494,0.0,1.2389291684248123,0.5656603917834592,0.0,0.6359506779893487,0.8134220636139734,0.0,0.9560244883167898,-1.215006877700301,0.0,0.13851193159176498,0.5830895811194559,1.0042353979512462,0.0949715583960121,0.7153141601501303,0.4596199602226683,1.4884982195250922,1.2300025487896258,0.0,0.0,1.621416594052736,-1.071579349152464,0.0,0.0,0.0,0.0,0.5003422528379776,0.0,-0.05514890310571469,0.0,0.06485327534468162,0.23530230212240494,0.0,0.0,0.0,1.8518492593365306,0.0,0.0,-0.47618775854307
2020-02-07,-1.0497173924989742,-0.5449640286191872,-0.22598365818485552,-0.5847945756430769,0.0,0.7030603538587454,-1.833178845667696,-0.17242036534894628,0.8054044143447427,0.0,-2.040539570012419,0.0,-2.2727172385874086,0.19207510658240862,0.0,-0.48567665672764077,-0.1512848241734553,0.0,-0.5681901664601902,-1.8894826197499122,0.0,-0.553254048519749,-2.4927593015779945,-1.6745233494613796,-2.656551391011844,-0.7575802202236402,0.7843177849571616,-1.866661670351881,-0.5163932812908694,-0.2702692088509212,0.0,-0.4081673239597375,0.38994649081980964,-0.33333445110024656,0.0,0.0,0.0,0.6754512753586581,3.286827636921852,0.05517933390310329,0.0,-0.06481124313071973,-4.460092511877463,3.4602012380460403,7.1733984067135745,0.0,1.6600807536683089,0.0,-1.0759878825109679,-0.4784728236731161
2020-02-10,-0.7446922145060103,-0.42807806814422755,0.8682498062963722,-0.5882437047080774,0.0,-1.25256339800828,-0.9337103745428975,1.6407646017546957,0.07731704944315942,0.0,0.11414648270511978,0.0,1.2522271372437976,-0.10954679164456743,5.670100901665412,-1.0454229257112722,0.2525266580056708,0.0,-0.19048212262570727,0.708573482588555,0.0,0.1390829944274094,1.189070720576694,0.8337756922799789,-0.53606576346559,-0.23854871565245359,0.9079133148332136,0.8152132802396935,-0.8855015237779682,0.0,0.0,-1.2667668295579795,-0.3021154822018318,1.0033396512375714,-0.35441612796326616,0.0,0.0,-0.12937337256545967,0.0,-1.213457314300718,0.0,1.1024675393528294,-2.2113062719118517,0.0,0.0,0.0,0.07776594141708927,0.0,-0.8157701191882043,-0.9615329856385105
2020-02-11,0.5874897356384131,,0.7485031783979654,-0.0,0.0,0.27032454804849126,0.4712553473401519,12.404410291832715,1.5194371363873578,0.0,0.2137683539891312,0.0,0.35335928570316044,0.49349038736573114,0.0,0.32226659433806026,0.2015066098628861,0.0,0.38169129893951215,1.6777944116770263,0.0,0.416669466910784,0.4112710773123671,0.21112329731780738,0.8329337898673236,0.33477236176648617,0.3855967207449587,0.3706249182512368,0.4004974246436004,0.8130049285410704,0.0,0.6037782858482823,-0.04328894881031739,-0.9933727485666141,0.0,0.0,0.0,1.213512967679408,-0.7805544955560989,-0.39083834468389517,0.0,0.32071785266921865,1.2562878931904686,0.0,-2.216314254350611,0.0,0.5438935573325515,-4.421766169823966,0.4797759513658122,0.9708682036638142
2020-02-12,0.22516915554135347,,0.8915393083601705,-0.5917152671297388,0.0,-0.9124891454397694,-1.782360066631955,0.7180634392442272,-1.065443623859087,0.0,0.6399261885000821,0.0,-0.3521150544618607,0.0,0.0,-0.7904986198511016,-3.318245626927153,0.0,-1.140691864214738,2.7679191822690643,0.0,-0.6915675606496863,-1.2287940282958372,-1.5800546951190402,-1.2147714989637364,-1.3346029718770662,0.1280447484795424,-1.6448550049521016,-2.424060156139295,-2.876342352041604,-1.6061763961379445,-2.438109276022351,0.47640135415853635,-1.3377889370288192,0.0,0.0,0.0,-3.9559914968090055,0.0,-1.4574076273562624,0.0,-0.8951428770197679,0.7444059960148924,0.0,0.0,0.0,0.6955216856810217,0.0,-1.568892733361639,-0.0
2020-02-13,-0.9337744892683048,-0.03462049411995471,-0.29455370736796366,0.5952373775684741,0.0,-0.8371650905976694,-4.966575401160313,-4.802998305369507,-1.897436610845192,1.614768257818984,-1.653239468290952,0.0,-1.413428562382362,-2.1825141188344177,0.0,0.0647493693263288,0.31202024436810244,0.0,-0.3846179268042804,1.243095402793398,0.0,-1.671306701978798,0.05924858337494482,-0.28541206804738134,-0.7378296230931839,0.5313970419405287,-0.06394050178508973,-1.9453902848442912,1.5094367877238906,-0.3598114658355198,0.0,-0.30757638958313616,-1.1637968456685581,-0.6779683572625089,0.383030723286226,0.0,0.0,1.6547241848609868,0.0,-0.22751908870844886,0.0,1.032258831569201,0.0,0.0,-6.572971956100579,0.0,-0.7674541098812626,0.0,-0.5543951134717412,0.9615396855631564
2020-02-14,-0.6732984635494601,-0.6405805485310984,-1.107832436233364,-0.5917152671297388,0.0,-0.12663860250113704,-4.9246209096596285,-2.0496600497426214,-1.738099658664077,-2.4971662902512803,-1.1063244886938053,-1.5201876976137414,-1.523294777061194,1.129550711951287,0.0,-0.9116501119052408,0.7257525804296765,0.0,-0.579140203627053,-1.0061434613938773,0.0,-1.133145090100921,0.6512790301305708,-0.7692304485002529,0.4459845537856299,-1.8260419475875145,-0.7677520753861669,-1.6359161351725988,-6.071873255348703,-0.583327769726912,0.0,-1.311223336638975,-1.4391598792406264,-1.3651839120617175,-0.6813788617128183,0.0,0.0,-0.5173164045476136,-1.2102804406767085,0.17102292272018899,0.0,-1.8518524314346017,-1.9704390449052205,0.0,0.19406761835682615,0.0,-0.38670223054167674,0.0,-1.3937346089714528,-0.9523821532018993
2020-02-18,-0.5493975177325006,-0.784115538372533,1.0082142274687793,1.7857214072049516,0.0,-0.507180270771342,-4.5454577530848495,-1.9718367050438044,-1.6358587629709758,0.0,-3.1817543575441496,0.0,-1.9108276877167707,-0.7170400001823425,0.0,-0.4798951313259591,0.4632078055968024,0.0,-0.9708753599952864,-4.56502587552125,0.0,-1.432667310343247,-1.1176501174766404,-0.6309730599013899,-0.19733633838965528,-0.04894553486650971,-0.5157926535208754,-0.42462975057930313,0.3627999248176562,-2.7940764013341464,5.3808860121912545,-0.8206384865198924,-0.22124186270279758,-0.6920523040180758,-1.5916530461551326,0.0,0.0,-2.07460057258682,-5.911186344662984,0.6260721620690537,0.0,-1.5614845669158564,0.0,0.0,-1.7917581887540386,0.0,0.4658336065126858,0.0,-2.9682028213262615,-3.84615204232798
